time,LAT,LON,total_winter_precipitation_amount,sd_days_high
2022,41.730614,1.9836222,493.16104,0
2022,41.730614,1.9836222,658.8829,0
2022,41.865086,8.986992,705.3182,0
2022,42.394955,9.206046,770.3051,0
2022,41.92263,12.571135,729.835,0
2022,42.376953,12.961426,464.02417,0
2022,42.103794,13.60266,1217.7648,88
2022,42.33215,13.984828,1220.6471,103
2022,42.100742,14.382538,1194.0822,92
2022,42.33215,13.984828,1173.3667,54
2022,42.33215,13.984828,1171.7136,54
2022,42.100742,14.382538,1121.6515,38
2022,42.100742,14.382538,722.36035,0
2022,41.800667,19.84808,536.0742,0
2022,41.449123,19.629782,680.9405,0
2022,41.556515,21.910275,253.56587,0
2022,41.556515,21.910275,337.80093,0
2022,40.113537,29.009506,681.04425,0
2022,38.019543,32.60383,202.2239,0
2022,38.413586,33.83224,217.35263,0
2022,38.78646,34.689423,286.49258,0
2022,37.403534,35.594868,426.98993,0
2022,37.888172,36.980675,347.12213,0
2022,40.80526,-6.065627,330.53714,0
2022,41.72723,-5.9802394,301.69775,0
2022,41.62056,-2.5886428,323.989,0
2022,42.043472,1.0478454,402.82224,0
2022,41.730614,1.9836222,521.41174,0
2022,42.103794,13.60266,660.6513,0
2022,42.376953,12.961426,784.86975,0
2022,42.33215,13.984828,613.5691,0
2022,42.100742,14.382538,605.1112,0
2022,42.33215,13.984828,1024.3818,1
2022,41.800667,19.84808,574.699,0
2022,41.605877,20.23927,873.17377,0
2022,41.605877,20.23927,771.1905,0
2022,40.113537,29.009506,838.5418,11
2022,40.113537,29.009506,946.3847,71
2022,40.113537,29.009506,946.4631,73
2022,39.78534,32.598366,223.40271,0
2022,37.403534,35.594868,413.98154,0
2022,42.274128,-2.516617,254.2255,0
2022,41.62056,-2.5886428,341.92807,0
2022,42.274128,-2.516617,233.23074,0
2022,41.62056,-2.5886428,325.27707,0
2022,42.274128,-2.516617,223.06947,0
2022,41.62056,-2.5886428,306.33456,0
2022,41.730614,1.9836222,594.34906,0
2022,42.043472,1.0478454,586.3917,0
2022,41.730614,1.9836222,636.9027,0
2022,42.043472,1.0478454,645.3967,0
2022,41.730614,1.9836222,545.80707,0
2022,42.12854,2.6732621,526.09784,0
2022,42.394955,9.206046,679.6016,0
2022,42.394955,9.206046,758.6912,6
2022,42.394955,9.206046,651.5038,0
2022,42.394955,9.206046,811.6082,0
2022,42.376953,12.961426,463.9563,0
2022,42.103794,13.60266,482.2474,0
2022,42.376953,12.961426,489.19687,0
2022,41.605877,20.23927,752.5552,0
2022,41.605877,20.23927,538.2964,0
2022,41.092075,23.528267,592.39484,0
2022,40.113537,29.009506,847.8136,0
2022,40.113537,29.009506,1003.44183,8
2022,40.113537,29.009506,1109.9456,47
2022,38.413586,33.83224,204.64098,0
2022,38.607647,35.839245,363.0394,0
2022,38.607647,35.839245,204.68219,0
2022,37.888172,36.980675,614.6798,0
2022,37.888172,36.980675,522.40045,0
2022,42.043472,1.0478454,618.4318,0
2022,42.12854,2.6732621,501.783,0
2022,42.12854,2.6732621,620.08075,0
2022,42.12854,2.6732621,780.7925,0
2022,42.394955,9.206046,750.6906,0
2022,42.394955,9.206046,659.49115,0
2022,42.376953,12.961426,565.7225,0
2022,42.103794,13.60266,324.21594,0
2022,41.800667,19.84808,796.0153,0
2022,41.800667,19.84808,762.5794,0
2022,41.605877,20.23927,790.932,0
2022,41.605877,20.23927,603.3095,0
2022,41.800667,19.84808,971.3703,0
2022,41.800667,19.84808,1124.505,34
2022,41.605877,20.23927,1157.79,37
2022,41.85115,20.87785,416.70444,0
2022,41.092075,23.528267,529.8779,0
2022,41.092075,23.528267,618.9208,0
2022,38.78646,34.689423,223.20819,0
2022,38.607647,35.839245,610.1596,103
2022,38.607647,35.839245,479.8188,49
2022,37.888172,36.980675,398.51947,0
2022,42.371403,-4.535747,256.98648,0
2022,41.62056,-2.5886428,426.6279,0
2022,41.730614,1.9836222,403.01974,0
2022,42.12854,2.6732621,472.11996,0
2022,41.730614,1.9836222,370.37183,0
2022,41.730614,1.9836222,401.45203,0
2022,42.12854,2.6732621,462.0424,0
2022,42.600296,2.5225341,465.14783,0
2022,41.730614,1.9836222,426.2663,0
2022,42.12854,2.6732621,505.81787,0
2022,42.600296,2.5225341,488.8638,0
2022,42.12854,2.6732621,662.84503,0
2022,42.600296,2.5225341,620.1043,0
2022,42.600296,2.5225341,587.69073,0
2022,42.394955,9.206046,632.19244,0
2022,42.33215,13.984828,611.4918,0
2022,41.800667,19.84808,844.67377,0
2022,41.800667,19.84808,1181.7988,44
2022,41.605877,20.23927,846.50354,0
2022,41.605877,20.23927,594.9011,7
2022,41.85115,20.87785,396.60815,0
2022,41.556515,21.910275,365.2859,0
2022,41.171764,21.399914,335.89395,0
2022,41.422516,22.566017,198.0439,0
2022,41.422516,22.566017,342.81335,0
2022,41.092075,23.528267,520.1493,0
2022,41.092075,23.528267,546.06384,0
2022,41.299843,24.184687,553.77136,0
2022,41.092075,23.528267,542.33545,0
2022,41.203384,26.15615,559.934,0
2022,40.09738,30.086754,443.82776,0
2022,38.413586,33.83224,207.07611,0
2022,38.607647,35.839245,220.30476,0
2022,42.274128,-2.516617,404.56454,0
2022,41.62056,-2.5886428,491.52042,0
2022,42.043472,1.0478454,438.19644,0
2022,42.12854,2.6732621,385.50134,0
2022,42.663986,12.367171,760.63245,0
2022,42.376953,12.961426,734.96564,0
2022,42.376953,12.961426,378.27792,0
2022,42.644875,13.727891,850.15173,56
2022,42.33215,13.984828,876.5341,0
2022,42.33215,13.984828,682.1659,0
2022,42.175514,19.718008,754.4671,0
2022,41.800667,19.84808,1045.2532,26
2022,42.195263,20.242546,670.6115,0
2022,41.605877,20.23927,763.2103,59
2022,41.85115,20.87785,617.8811,28
2022,41.85115,20.87785,341.9272,0
2022,41.556515,21.910275,599.5913,0
2022,41.959934,21.452345,598.98926,0
2022,41.959934,21.452345,504.1884,0
2022,41.249638,26.596857,450.92734,0
2022,39.78534,32.598366,252.28636,0
2022,38.607647,35.839245,157.61533,0
2022,37.888172,36.980675,500.4842,47
2022,41.088623,-8.477676,701.8049,0
2022,41.496983,-8.168804,688.57983,0
2022,41.19364,-8.131843,867.9395,0
2022,41.6698,-7.6201043,743.7865,0
2022,42.371403,-4.535747,223.54654,0
2022,42.36891,-3.5858119,309.65796,0
2022,42.36891,-3.5858119,455.51898,0
2022,42.274128,-2.516617,500.57114,0
2022,42.36891,-3.5858119,457.93207,0
2022,41.62056,-2.5886428,582.87036,0
2022,42.274128,-2.516617,459.91522,0
2022,41.62056,-2.5886428,543.5687,0
2022,42.274128,-2.516617,370.70627,0
2022,42.202904,-0.07247939,389.0256,0
2022,42.545666,1.5756109,256.14352,0
2022,42.545666,1.5756109,257.52274,0
2022,42.545666,1.5756109,249.88753,0
2022,42.545666,1.5756109,249.4168,0
2022,42.545666,1.5756109,296.78323,0
2022,42.12854,2.6732621,353.15372,0
2022,42.600296,2.5225341,344.19556,0
2022,42.600296,2.5225341,336.15097,0
2022,42.12854,2.6732621,411.3382,0
2022,42.600296,2.5225341,387.30966,0
2022,42.12854,2.6732621,624.3908,119
2022,42.600296,2.5225341,599.2383,73
2022,42.394955,9.206046,493.66245,0
2022,42.644875,13.727891,766.9694,49
2022,42.33215,13.984828,898.5825,0
2022,42.175514,19.718008,930.16693,0
2022,41.800667,19.84808,864.7928,0
2022,41.800667,19.84808,756.1536,0
2022,41.800667,19.84808,999.29767,0
2022,41.800667,19.84808,703.8795,0
2022,41.605877,20.23927,712.4995,0
2022,41.605877,20.23927,537.67194,0
2022,41.605877,20.23927,693.6226,55
2022,41.85115,20.87785,509.99707,14
2022,41.85115,20.87785,398.4274,0
2022,41.959934,21.452345,554.90875,5
2022,41.556515,21.910275,762.5185,28
2022,41.959934,21.452345,741.99335,31
2022,41.959934,21.452345,622.2472,2
2022,41.17092,24.888433,445.37418,0
2022,41.112923,25.510426,624.90326,0
2022,38.607647,35.839245,164.57283,0
2022,37.888172,36.980675,524.1293,84
2022,37.888172,36.980675,777.764,90
2022,41.57345,-6.822659,397.05545,0
2022,42.36891,-3.5858119,442.73315,0
2022,41.62056,-2.5886428,525.15533,0
2022,42.545666,1.5756109,333.0429,0
2022,42.545666,1.5756109,333.36267,0
2022,42.12854,2.6732621,503.87424,87
2022,42.12854,2.6732621,374.24472,0
2022,42.600296,2.5225341,371.5439,0
2022,42.663986,12.367171,608.03217,0
2022,42.376953,12.961426,590.4483,0
2022,42.663986,12.367171,773.87036,0
2022,42.644875,13.727891,509.11377,0
2022,42.644875,13.727891,532.7943,0
2022,42.644875,13.727891,648.3861,0
2022,42.33215,13.984828,672.8655,0
2022,42.103794,13.60266,575.22473,0
2022,42.644875,13.727891,570.7841,0
2022,42.33215,13.984828,565.345,0
2022,42.175514,19.718008,936.6217,0
2022,41.800667,19.84808,978.82086,0
2022,41.800667,19.84808,885.56726,0
2022,42.195263,20.242546,588.3556,4
2022,42.195263,20.242546,635.02374,30
2022,41.85115,20.87785,324.64273,0
2022,41.959934,21.452345,321.87878,0
2022,41.556515,21.910275,615.1495,16
2022,41.959934,21.452345,602.922,17
2022,41.556515,21.910275,508.7056,0
2022,41.959934,21.452345,493.45578,0
2022,41.83584,22.511534,318.60675,0
2022,41.422516,22.566017,310.88464,0
2022,41.092075,23.528267,468.5513,0
2022,41.299843,24.184687,538.4209,0
2022,41.092075,23.528267,502.09424,0
2022,41.299843,24.184687,580.80066,0
2022,39.31326,34.119606,190.29031,0
2022,38.78646,34.689423,234.46161,0
2022,38.607647,35.839245,382.8491,0
2022,37.888172,36.980675,361.69162,0
2022,37.888172,36.980675,679.4421,0
2022,37.80116,38.302525,600.70715,0
2022,42.36891,-3.5858119,422.57336,0
2022,41.620872,-1.0645223,241.59764,0
2022,42.545666,1.5756109,364.95166,0
2022,42.545666,1.5756109,434.03662,90
2022,42.12854,2.6732621,521.78125,138
2022,42.043472,1.0478454,474.7198,120
2022,42.600296,2.5225341,515.33014,88
2022,42.545666,1.5756109,441.9878,92
2022,42.12854,2.6732621,515.67456,138
2022,42.600296,2.5225341,519.8116,93
2022,42.12854,2.6732621,371.22278,61
2022,42.600296,2.5225341,373.0112,0
2022,42.600296,2.5225341,613.0595,0
2022,42.600296,2.5225341,687.8694,0
2022,42.663986,12.367171,607.8587,0
2022,42.663986,12.367171,765.3488,0
2022,42.103794,13.60266,469.31244,0
2022,42.376953,12.961426,469.2614,0
2022,42.103794,13.60266,608.4368,0
2022,42.644875,13.727891,568.758,0
2022,42.175514,19.718008,853.8131,0
2022,42.175514,19.718008,908.90155,0
2022,41.800667,19.84808,851.41504,3
2022,42.195263,20.242546,513.3891,0
2022,42.195263,20.242546,588.40137,52
2022,41.85115,20.87785,592.2092,53
2022,41.85115,20.87785,661.6924,70
2022,41.85115,20.87785,632.7175,56
2022,41.959934,21.452345,460.03455,0
2022,41.422516,22.566017,303.1221,0
2022,41.422516,22.566017,354.3496,0
2022,41.299843,24.184687,393.37054,0
2022,41.299843,24.184687,490.07446,0
2022,37.888172,36.980675,262.38614,0
2022,42.36891,-3.5858119,405.77353,0
2022,42.274128,-2.516617,407.4795,0
2022,42.36891,-3.5858119,372.3462,0
2022,42.202904,-0.07247939,506.7489,0
2022,42.202904,-0.07247939,481.04398,0
2022,42.545666,1.5756109,315.53314,0
2022,42.12854,2.6732621,547.6911,137
2022,42.600296,2.5225341,519.87256,100
2022,42.663986,12.367171,539.4226,0
2022,43.066544,12.531144,649.2329,0
2022,42.663986,12.367171,702.6828,0
2022,43.066544,12.531144,540.5152,0
2022,42.376953,12.961426,549.8911,0
2022,42.103794,13.60266,443.2966,0
2022,43.066544,12.531144,413.2806,0
2022,42.376953,12.961426,424.98312,0
2022,42.376953,12.961426,623.9612,0
2022,42.103794,13.60266,667.8649,0
2022,42.644875,13.727891,631.2159,11
2022,42.376953,12.961426,646.70605,0
2022,42.195263,20.242546,749.43414,0
2022,42.175514,19.718008,840.4569,0
2022,41.800667,19.84808,830.79944,0
2022,42.195263,20.242546,558.861,23
2022,41.85115,20.87785,714.78986,115
2022,41.85115,20.87785,376.02496,0
2022,41.85115,20.87785,458.22504,0
2022,41.959934,21.452345,430.37146,0
2022,41.959934,21.452345,491.1955,0
2022,41.422516,22.566017,252.41824,0
2022,41.724262,23.438154,466.3771,0
2022,41.299843,24.184687,440.9614,0
2022,41.299843,24.184687,755.48615,0
2022,38.78646,34.689423,234.15025,0
2022,38.607647,35.839245,187.35793,0
2022,38.533688,38.137936,579.29944,0
2022,41.72723,-5.9802394,313.49377,0
2022,41.72723,-5.9802394,223.7915,0
2022,42.274128,-2.516617,442.49078,0
2022,42.274128,-2.516617,413.61038,0
2022,42.202904,-0.07247939,360.63583,0
2022,42.202904,-0.07247939,431.48117,0
2022,42.043472,1.0478454,415.78925,0
2022,42.545666,1.5756109,412.15982,40
2022,42.920433,1.5035924,460.366,52
2022,42.600296,2.5225341,574.5132,96
2022,42.920433,1.5035924,449.99835,15
2022,43.103386,2.4145272,540.1947,2
2022,43.103386,2.4145272,571.54395,3
2022,42.663986,12.367171,535.06555,0
2022,42.644875,13.727891,461.1638,0
2022,42.88754,13.554958,468.7444,0
2022,42.88754,13.554958,715.66364,38
2022,42.644875,13.727891,659.23486,0
2022,42.88754,13.554958,720.5771,0
2022,42.175514,19.718008,916.2518,0
2022,42.195263,20.242546,466.04733,0
2022,41.85115,20.87785,421.5249,0
2022,41.85115,20.87785,353.4596,0
2022,41.422516,22.566017,420.04706,0
2022,41.422516,22.566017,429.14874,0
2022,41.299843,24.184687,769.20685,0
2022,41.534946,25.425102,677.06506,0
2022,38.607647,35.839245,280.15854,0
2022,38.533688,38.137936,550.9713,0
2022,42.36891,-3.5858119,529.7403,0
2022,42.274128,-2.516617,456.65002,0
2022,42.667843,-1.6455456,261.47858,0
2022,42.202904,-0.07247939,475.506,0
2022,42.202904,-0.07247939,375.7358,0
2022,42.043472,1.0478454,517.4336,106
2022,42.043472,1.0478454,483.97702,124
2022,42.043472,1.0478454,435.5722,0
2022,42.043472,1.0478454,569.9178,127
2022,42.545666,1.5756109,504.31073,108
2022,42.920433,1.5035924,586.4501,132
2022,42.545666,1.5756109,504.0805,124
2022,42.920433,1.5035924,607.05945,118
2022,42.545666,1.5756109,490.53372,89
2022,42.545666,1.5756109,435.1982,9
2022,43.103386,2.4145272,761.0334,1
2022,42.600296,2.5225341,670.9065,0
2022,43.103386,2.4145272,655.2381,0
2022,42.600296,2.5225341,594.2278,0
2022,43.19104,11.456474,487.5199,0
2022,42.78724,11.243764,512.8154,0
2022,42.423634,11.994508,592.1311,0
2022,43.066544,12.531144,473.86868,0
2022,42.88754,13.554958,400.56174,0
2022,42.175514,19.718008,1107.3871,0
2022,42.195263,20.242546,376.47168,0
2022,41.724262,23.438154,592.9648,0
2022,41.83584,22.511534,603.50714,0
2022,41.724262,23.438154,657.1617,18
2022,41.299843,24.184687,619.2134,0
2022,41.629963,24.65835,686.45825,0
2022,41.299843,24.184687,560.726,0
2022,41.079678,27.372402,548.7809,0
2022,40.58841,29.161942,533.01685,0
2022,40.57957,31.604013,313.21344,0
2022,39.78534,32.598366,232.53056,0
2022,39.854755,33.695076,258.2335,0
2022,37.888172,36.980675,353.1144,0
2022,37.888172,36.980675,261.13245,0
2022,37.335545,40.822624,327.07355,0
2022,42.202904,-0.07247939,389.15958,0
2022,42.202904,-0.07247939,458.13263,0
2022,42.202904,-0.07247939,530.77875,112
2022,43.35934,1.1757185,429.15286,60
2022,42.043472,1.0478454,447.49136,116
2022,42.920433,1.5035924,375.87204,27
2022,42.043472,1.0478454,534.60333,117
2022,42.920433,1.5035924,509.5645,106
2022,42.545666,1.5756109,592.25256,100
2022,42.043472,1.0478454,705.00104,150
2022,42.920433,1.5035924,638.1843,111
2022,42.920433,1.5035924,511.72168,15
2022,43.103386,2.4145272,788.887,28
2022,43.103386,2.4145272,680.6706,0
2022,42.600296,2.5225341,603.2531,0
2022,42.920433,1.5035924,517.7334,0
2022,43.103386,2.4145272,672.9149,0
2022,43.103386,2.4145272,596.1541,0
2022,42.78724,11.243764,478.84436,0
2022,43.19104,11.456474,556.23846,0
2022,42.78724,11.243764,565.6332,0
2022,42.423634,11.994508,681.57056,0
2022,42.644875,13.727891,546.0881,0
2022,42.88754,13.554958,597.3263,0
2022,42.644875,13.727891,645.5473,0
2022,42.88754,13.554958,696.7957,0
2022,42.644875,13.727891,624.70624,0
2022,41.85115,20.87785,595.52765,0
2022,41.85115,20.87785,663.7226,45
2022,41.83584,22.511534,472.75607,0
2022,41.724262,23.438154,1069.8359,167
2022,41.724262,23.438154,1172.4885,152
2022,41.724262,23.438154,545.6377,0
2022,41.724262,23.438154,365.35992,0
2022,41.724262,23.438154,495.73828,0
2022,42.13899,24.14699,379.5196,0
2022,41.629963,24.65835,515.2354,0
2022,41.299843,24.184687,580.43097,0
2022,41.629963,24.65835,582.04504,0
2022,41.534946,25.425102,540.7365,0
2022,41.629963,24.65835,565.17175,0
2022,39.78534,32.598366,156.33553,0
2022,38.533688,38.137936,378.49384,0
2022,42.202904,-0.07247939,503.49258,1
2022,43.053593,0.16405489,373.28156,0
2022,42.202904,-0.07247939,533.2852,124
2022,43.053593,0.16405489,470.60864,93
2022,42.202904,-0.07247939,563.033,162
2022,43.35934,1.1757185,517.3259,114
2022,43.053593,0.16405489,527.9378,124
2022,43.35934,1.1757185,563.14624,137
2022,43.35934,1.1757185,436.05276,35
2022,42.043472,1.0478454,658.12585,82
2022,42.920433,1.5035924,626.9658,39
2022,43.103386,2.4145272,784.7976,13
2022,43.103386,2.4145272,795.55035,6
2022,42.920433,1.5035924,487.0617,0
2022,43.19104,11.456474,683.46954,0
2022,42.78724,11.243764,717.94446,0
2022,43.189716,13.239378,442.931,0
2022,43.189716,13.239378,530.23376,0
2022,43.066544,12.531144,610.8866,0
2022,43.189716,13.239378,685.665,0
2022,42.88754,13.554958,646.93085,0
2022,42.88754,13.554958,557.3431,0
2022,42.88754,13.554958,613.47015,0
2022,42.175514,19.718008,1086.7272,0
2022,42.195263,20.242546,678.2627,0
2022,42.175514,19.718008,789.3949,0
2022,42.195263,20.242546,521.93604,0
2022,41.724262,23.438154,489.3624,0
2022,41.724262,23.438154,563.9992,0
2022,41.629963,24.65835,595.93463,0
2022,41.299843,24.184687,568.5198,14
2022,41.299843,24.184687,590.4953,12
2022,41.629963,24.65835,554.3238,0
2022,41.534946,25.425102,486.26093,0
2022,40.85474,29.877913,431.6449,0
2022,40.85474,29.877913,546.34125,0
2022,40.57957,31.604013,364.79016,0
2022,38.607647,35.839245,186.44687,0
2022,42.196568,-7.592492,426.80182,0
2022,42.202904,-0.07247939,421.27914,0
2022,42.202904,-0.07247939,611.23126,142
2022,43.35934,1.1757185,508.54593,114
2022,43.053593,0.16405489,468.05734,105
2022,43.35934,1.1757185,462.01205,22
2022,42.043472,1.0478454,590.6082,0
2022,42.920433,1.5035924,563.32367,5
2022,43.103386,2.4145272,462.0703,0
2022,42.600296,2.5225341,438.69495,0
2022,43.19104,11.456474,525.5991,0
2022,42.78724,11.243764,569.92395,0
2022,43.19104,11.456474,486.56625,0
2022,43.066544,12.531144,479.40134,0
2022,43.189716,13.239378,536.1184,0
2022,43.066544,12.531144,560.41516,0
2022,43.066544,12.531144,751.97186,0
2022,43.189716,13.239378,834.5025,4
2022,42.88754,13.554958,805.9761,4
2022,43.09911,13.576145,851.0409,40
2022,43.09911,13.576145,812.9678,0
2022,43.09911,13.576145,676.52637,0
2022,43.09911,13.576145,675.54474,0
2022,42.175514,19.718008,1436.0266,0
2022,42.195263,20.242546,811.533,0
2022,42.175514,19.718008,952.4409,0
2022,41.959934,21.452345,254.27621,0
2022,41.959934,21.452345,293.4249,0
2022,41.83584,22.511534,274.59442,0
2022,41.83584,22.511534,300.18076,0
2022,41.83584,22.511534,305.40793,0
2022,41.629963,24.65835,762.6466,21
2022,40.85474,29.877913,583.6429,0
2022,40.113537,29.009506,740.9994,0
2022,40.85474,29.877913,776.7881,0
2022,38.78646,34.689423,211.7738,0
2022,38.533688,38.137936,313.04077,0
2022,41.87797,-8.507271,825.5238,0
2022,42.196568,-7.592492,526.80975,0
2022,41.72723,-5.9802394,425.4972,0
2022,42.274128,-2.516617,263.6006,0
2022,43.35934,1.1757185,467.52994,21
2022,43.053593,0.16405489,406.71707,12
2022,43.35934,1.1757185,422.01398,5
2022,43.35934,1.1757185,767.50305,138
2022,43.35934,1.1757185,769.04486,139
2022,42.920433,1.5035924,781.722,0
2022,43.103386,2.4145272,960.4742,0
2022,42.600296,2.5225341,478.6413,0
2022,43.14703,10.480941,387.47372,0
2022,43.066544,12.531144,491.98123,0
2022,43.09911,13.576145,957.0629,48
2022,43.189716,13.239378,901.53546,0
2022,43.09911,13.576145,930.7112,2
2022,42.88754,13.554958,695.18097,0
2022,43.09911,13.576145,745.8113,0
2022,42.195263,20.242546,1200.6727,14
2022,42.175514,19.718008,1392.3019,22
2022,42.195263,20.242546,428.80115,0
2022,42.195263,20.242546,420.4798,0
2022,42.16757,21.990683,431.87717,0
2022,41.959934,21.452345,388.09583,0
2022,42.16757,21.990683,317.15115,0
2022,41.83584,22.511534,221.35773,0
2022,41.724262,23.438154,624.4097,16
2022,42.13899,24.14699,501.04358,8
2022,41.629963,24.65835,525.96735,5
2022,41.629963,24.65835,562.03687,1
2022,42.13899,24.14699,370.64108,0
2022,40.85474,29.877913,774.2276,0
2022,40.85474,29.877913,763.0721,0
2022,40.739098,30.50311,450.11505,0
2022,39.78534,32.598366,211.4185,0
2022,38.533688,38.137936,722.9901,0
2022,38.101578,40.357494,509.09058,0
2022,41.61775,-8.457033,987.53357,0
2022,42.196568,-7.592492,476.2652,0
2022,42.196568,-7.592492,487.99268,0
2022,42.667843,-1.6455456,207.77823,0
2022,42.667843,-1.6455456,323.26825,0
2022,41.620872,-1.0645223,405.83896,0
2022,43.256527,-0.7603572,528.13055,74
2022,42.202904,-0.07247939,487.05508,4
2022,42.202904,-0.07247939,426.28506,119
2022,43.053593,0.16405489,366.1752,37
2022,43.35934,1.1757185,432.24478,11
2022,43.35934,1.1757185,775.14044,47
2022,42.043472,1.0478454,646.032,0
2022,42.920433,1.5035924,686.4555,0
2022,43.103386,2.4145272,638.35,0
2022,42.920433,1.5035924,541.5374,0
2022,43.189716,13.239378,915.6991,0
2022,42.88754,13.554958,882.90857,0
2022,43.09911,13.576145,942.0754,36
2022,43.09911,13.576145,915.9601,0
2022,43.09911,13.576145,767.33795,0
2022,42.175514,19.718008,1386.8835,2
2022,42.16757,21.990683,279.56433,0
2022,41.629963,24.65835,552.48224,6
2022,40.85474,29.877913,1056.8319,2
2022,40.57957,31.604013,248.50314,0
2022,39.78534,32.598366,259.68146,0
2022,38.607647,35.839245,316.53583,0
2022,38.533688,38.137936,295.14188,0
2022,38.533688,38.137936,396.90982,0
2022,42.196568,-7.592492,707.6009,0
2022,41.72723,-5.9802394,839.58826,0
2022,41.72723,-5.9802394,841.7944,0
2022,42.667843,-1.6455456,366.27255,0
2022,42.667843,-1.6455456,476.26755,0
2022,43.256527,-0.7603572,385.51892,44
2022,43.256527,-0.7603572,427.6403,114
2022,43.35934,1.1757185,722.67737,3
2022,43.35934,1.1757185,560.0531,0
2022,42.920433,1.5035924,481.88287,0
2022,42.920433,1.5035924,667.08246,0
2022,43.189716,13.239378,567.70984,0
2022,43.189716,13.239378,650.61847,0
2022,43.09911,13.576145,835.4362,0
2022,42.7872,19.252733,1423.7135,0
2022,42.175514,19.718008,1124.6147,27
2022,42.175514,19.718008,1083.4045,46
2022,42.53308,22.072964,281.45123,0
2022,41.83584,22.511534,446.26486,0
2022,42.16757,21.990683,467.12045,0
2022,42.258167,22.88862,505.73953,0
2022,42.16757,21.990683,516.3904,0
2022,42.258167,22.88862,372.41736,0
2022,41.83584,22.511534,357.48376,0
2022,41.724262,23.438154,361.44568,0
2022,41.83584,22.511534,293.08902,0
2022,41.724262,23.438154,225.14072,0
2022,42.258167,22.88862,173.80354,0
2022,42.13899,24.14699,409.50632,29
2022,42.13899,24.14699,464.1061,38
2022,41.534946,25.425102,519.59607,0
2022,38.101578,40.357494,406.93555,0
2022,42.196568,-7.592492,775.52814,0
2022,41.72723,-5.9802394,430.00882,0
2022,41.72723,-5.9802394,364.5442,0
2022,42.667843,-1.6455456,619.2674,0
2022,43.256527,-0.7603572,561.82794,7
2022,43.256527,-0.7603572,444.2048,123
2022,43.053593,0.16405489,323.63837,7
2022,43.053593,0.16405489,407.04623,17
2022,43.053593,0.16405489,320.6723,0
2022,43.35934,1.1757185,595.58435,3
2022,43.053593,0.16405489,544.63715,1
2022,42.920433,1.5035924,626.0922,0
2022,43.35934,1.1757185,604.7174,0
2022,43.35934,1.1757185,480.0989,0
2022,42.920433,1.5035924,659.0046,0
2022,43.502865,10.666377,582.33325,0
2022,43.189716,13.239378,528.87524,0
2022,42.175514,19.718008,1212.8721,2
2022,42.7872,19.252733,1331.9506,0
2022,42.195263,20.242546,708.26074,7
2022,42.16757,21.990683,223.5225,0
2022,41.83584,22.511534,509.3442,10
2022,41.83584,22.511534,511.19522,11
2022,42.16757,21.990683,541.2997,9
2022,42.16757,21.990683,541.10016,12
2022,41.83584,22.511534,516.8358,9
2022,42.16757,21.990683,548.1599,9
2022,41.629963,24.65835,590.1672,28
2022,42.2576,24.815386,389.19086,0
2022,41.534946,25.425102,519.5838,0
2022,41.629963,24.65835,513.7655,0
2022,41.534946,25.425102,490.64935,0
2022,39.649437,35.239002,273.47235,0
2022,39.572395,37.299576,285.3955,0
2022,37.451916,42.51202,467.60318,0
2022,42.196568,-7.592492,600.5394,0
2022,41.72723,-5.9802394,735.1031,0
2022,42.196568,-7.592492,778.36334,0
2022,41.72723,-5.9802394,957.3951,0
2022,42.61954,-5.839684,235.72585,0
2022,42.36891,-3.5858119,277.2346,0
2022,42.36891,-3.5858119,221.848,0
2022,42.667843,-1.6455456,567.8077,0
2022,42.202904,-0.07247939,738.1154,0
2022,43.256527,-0.7603572,608.339,4
2022,43.256527,-0.7603572,544.8588,31
2022,43.053593,0.16405489,583.0126,122
2022,43.256527,-0.7603572,496.78262,71
2022,43.053593,0.16405489,556.4626,106
2022,43.053593,0.16405489,366.91714,0
2022,43.35934,1.1757185,506.89603,0
2022,43.35934,1.1757185,442.22998,0
2022,43.35934,1.1757185,404.81296,0
2022,42.7872,19.252733,1411.1759,0
2022,42.175514,19.718008,1150.6898,30
2022,42.7872,19.252733,890.9499,45
2022,42.195263,20.242546,781.56274,45
2022,42.7872,19.252733,901.999,51
2022,42.53308,22.072964,225.23772,0
2022,42.258167,22.88862,455.3761,36
2022,42.706287,23.607489,369.68594,23
2022,42.2576,24.815386,374.8928,0
2022,40.57957,31.604013,308.2128,0
2022,38.607647,35.839245,219.928,0
2022,39.572395,37.299576,338.53714,0
2022,38.533688,38.137936,421.59897,0
2022,38.533688,38.137936,354.40753,0
2022,37.96124,41.397346,311.7204,0
2022,42.196568,-7.592492,731.9841,0
2022,41.72723,-5.9802394,906.92236,0
2022,42.196568,-7.592492,686.60284,0
2022,42.61954,-5.839684,802.14087,0
2022,41.72723,-5.9802394,864.47577,0
2022,42.61954,-5.839684,270.21216,0
2022,42.274128,-2.516617,300.71564,0
2022,42.36891,-3.5858119,272.80157,0
2022,42.667843,-1.6455456,918.7751,5
2022,42.667843,-1.6455456,964.39246,29
2022,42.667843,-1.6455456,716.6583,0
2022,43.256527,-0.7603572,640.1181,18
2022,43.256527,-0.7603572,449.4981,0
2022,43.053593,0.16405489,473.87662,0
2022,43.053593,0.16405489,367.64917,0
2022,43.50487,13.155161,636.66956,0
2022,42.86682,17.56553,692.07806,0
2022,42.7872,19.252733,1093.4186,0
